year,make,model,hpv,Efficiency_km/L
2020,Honda,Pilot FWD,0,9.353161554
2020,Mitsubishi,Outlander Sport 2WD,0,11.478880088999999
2020,BMW,X3 xDrive30i,0,11.053736382
2020,BMW,X3 M40i,0,9.778305261
2020,BMW,X4 xDrive30i,0,10.628592675
2020,BMW,X4 M40i,0,9.778305261
2020,Honda,Pilot AWD,0,9.353161554
2020,Honda,Pilot AWD,0,8.928017847
2020,Jeep,Wrangler 4WD,0,9.778305261
2020,Jeep,Wrangler 4WD,0,8.50287414
2020,Jeep,Wrangler Unlimited 4WD,0,8.928017847
2020,Jeep,Wrangler Unlimited 4WD,0,8.928017847
2020,Jeep,Wrangler Unlimited 4WD,0,8.077730433
2020,Mitsubishi,Outlander Sport 4WD,0,11.053736382
2020,Mitsubishi,Eclipse Cross 4WD,0,10.628592675
2020,Dodge,Durango RWD,0,8.928017847
2020,Dodge,Durango RWD,0,7.227443019
2020,Jeep,Grand Cherokee 2WD,0,8.928017847
2020,BMW,X5 xDrive50i,0,7.652586726
2020,BMW,X5 M50i,0,7.652586726
2020,BMW,X6 M50i,0,7.652586726
2020,BMW,X7 xDrive50i,0,7.227443019
2020,BMW,X7 M50i,0,7.227443019
2020,Dodge,Durango AWD,0,8.928017847
2020,Dodge,Durango AWD,0,7.227443019
2020,Jeep,Grand Cherokee 4WD,0,8.928017847
2020,Jeep,Grand Cherokee 4WD,0,7.227443019
2020,Land Rover,Discovery,0,7.652586726
2020,Land Rover,Discovery,0,9.778305261
2020,Maserati,Levante S,0,7.227443019
2020,Maserati,Levante,0,7.227443019
2020,Maserati,Levante GTS,0,6.377155605
2020,Maserati,Levante Trofeo,0,6.377155605
2020,Mercedes-Benz,GLS450 4matic,0,8.928017847
2020,Mercedes-Benz,SL550,0,8.50287414
2020,Mercedes-Benz,SL450,0,9.353161554
2020,Chevrolet,Camaro,0,8.077730433
2020,Mercedes-Benz,E450 Coupe,0,9.778305261
2020,Mercedes-Benz,E450 4matic Coupe,0,9.353161554
2020,Mercedes-Benz,E450 Convertible,0,9.778305261
2020,Mercedes-Benz,E450 4matic Convertible,0,9.353161554
2020,Nissan,Versa,0,14.880029745
2020,Nissan,Versa,0,12.75431121
2020,Ford,Fusion FWD,0,11.478880088999999
2020,Ford,Fusion AWD,0,9.778305261
2020,Ford,Fusion FWD,0,10.628592675
2020,Ford,Fusion FWD,0,10.203448968
2020,Ford,Fusion Hybrid FWD,0,17.856035694
2020,Ford,Fusion Hybrid Taxi,0,17.430891987
2020,Lincoln,MKZ AWD,0,9.778305261
2020,Lincoln,MKZ FWD,0,10.203448968
2020,Lincoln,MKZ AWD,0,8.50287414
2020,Lincoln,MKZ FWD,0,8.928017847
2020,Lincoln,MKZ Hybrid FWD,0,17.430891987
2020,Mercedes-Benz,E450 4matic,0,9.778305261
2020,MINI,Cooper S Countryman,97,11.904023795999999
2020,Toyota,Avalon XLE,0,11.053736382
2020,Toyota,Avalon,0,10.628592675
2020,Toyota,Avalon Hybrid,0,18.281179401
2020,Toyota,Avalon Hybrid XLE,0,18.706323108
2020,Mercedes-Benz,S450,0,9.353161554
2020,Mercedes-Benz,S450 4matic,0,9.353161554
2020,Mercedes-Benz,E450 4matic (station wagon),0,9.353161554
2020,Chevrolet,Silverado 2WD,0,7.227443019
2020,Chevrolet,Silverado 2WD,0,8.077730433
2020,Chevrolet,Silverado 2WD,0,8.50287414
2020,Chevrolet,Silverado 2WD,0,11.478880088999999
2020,Chevrolet,Silverado 2WD,0,7.227443019
2020,Chevrolet,Silverado 2WD,0,6.802299312
2020,Chevrolet,Silverado 2WD,0,8.928017847
2020,GMC,Sierra 2WD,0,7.227443019
2020,GMC,Sierra 2WD,0,8.077730433
2020,GMC,Sierra 2WD,0,8.50287414
2020,GMC,Sierra 2WD,0,11.053736382
2020,GMC,Sierra 2WD,0,7.227443019
2020,GMC,Sierra 2WD,0,6.802299312
2020,GMC,Sierra 2WD,0,8.928017847
2020,Toyota,Tundra 2WD,0,6.377155605
2020,Chevrolet,Silverado 4WD,0,7.652586726
2020,Chevrolet,Silverado 4WD TrailBoss,0,7.652586726
2020,Chevrolet,Silverado 4WD,0,8.077730433
2020,Chevrolet,Silverado 4WD TrailBoss,0,7.652586726
2020,Chevrolet,Silverado 4WD,0,8.50287414
2020,Chevrolet,Silverado 4WD,0,7.227443019
2020,Chevrolet,Silverado 4WD,0,7.227443019
2020,Chevrolet,Silverado 4WD TrailBoss,0,6.802299312
2020,Chevrolet,Silverado 4WD,0,6.802299312
2020,Chevrolet,Silverado 4WD,0,10.628592675
2020,Chevrolet,Silverado 4WD,0,8.50287414
2020,Chevrolet,Silverado 4WD,0,7.227443019
2020,Chevrolet,Silverado 4WD TrailBoss,0,6.802299312
2020,GMC,Sierra 4WD,0,7.652586726
2020,GMC,Sierra 4WD AT4,0,7.652586726
2020,GMC,Sierra 4WD,0,8.077730433
2020,GMC,Sierra 4WD AT4,0,7.652586726
2020,GMC,Sierra 4WD,0,8.50287414
2020,GMC,Sierra 4WD,0,7.227443019
2020,GMC,Sierra 4WD AT4,0,7.227443019
2020,GMC,Sierra 4WD,0,7.227443019
2020,GMC,Sierra 4WD AT4,0,6.802299312
2020,GMC,Sierra 4WD,0,10.203448968
2020,GMC,Sierra 4WD AT4,0,10.203448968
2020,GMC,Sierra 4WD,0,8.50287414
2020,GMC,Sierra 4WD,0,7.227443019
2020,Toyota,Tundra 4WD,0,5.952011897999999
2020,Chevrolet,Silverado Cab Chassis 2WD,0,7.227443019
2020,Chevrolet,Silverado Cab Chassis 4WD,0,6.377155605
2020,Chevrolet,Silverado Cab Chassis 2WD,0,6.377155605
2020,Chevrolet,Silverado Cab Chassis 4WD,0,6.377155605
2020,GMC,Sierra Cab Chassis 2WD,0,7.227443019
2020,GMC,Sierra Cab Chassis 4WD,0,6.377155605
2020,GMC,Sierra Cab Chassis 4WD,0,6.377155605
2020,GMC,Sierra Cab Chassis 2WD,0,6.377155605
2020,Cadillac,XT5 FWD,0,8.928017847
2020,Chevrolet,Blazer FWD,0,9.778305261
2020,Jeep,Compass FWD,0,10.628592675
2020,Jeep,Compass FWD,0,11.053736382
2020,Mercedes-Benz,GLC300,0,10.203448968
2020,BMW,X3 sDrive30i,0,11.478880088999999
2020,Cadillac,XT5 AWD,0,8.50287414
2020,Jeep,Compass 4WD,0,10.628592675
2020,Jeep,Compass 4WD,0,10.628592675
2020,Mercedes-Benz,GLC300 4matic,0,10.203448968
2020,GMC,Acadia FWD,0,9.778305261
2020,GMC,Acadia FWD,0,9.353161554
2020,Toyota,Sequoia 2WD,0,6.377155605
2020,GMC,Acadia AWD,0,8.928017847
2020,Toyota,Sequoia 4WD,0,5.952011897999999
2020,Ferrari,F8 Tributo,0,6.802299312
2020,Honda,Civic 2Dr,0,12.75431121
2020,Mazda,3 4-Door 2WD,0,12.75431121
2020,Mazda,3 4-Door 2WD,0,12.75431121
2020,Mercedes-Benz,C300 4matic,0,11.053736382
2020,Mercedes-Benz,C300,0,11.904023795999999
2020,Honda,Civic 4Dr,0,12.75431121
2020,MINI,Cooper S Clubman All4,92,11.053736382
2020,Chevrolet,Silverado 2WD,0,8.50287414
2020,GMC,Sierra 2WD,0,8.50287414
2020,Chrysler,Pacifica,0,9.353161554
2020,Chrysler,Voyager,0,9.353161554
2020,Honda,Odyssey,0,9.353161554
2020,Mercedes-Benz,GLC300 4matic Coupe,0,10.203448968
2020,Volvo,XC90 AWD,0,8.928017847
2020,Ford,Fusion Energi Plug-in Hybrid,0,17.856035694
2020,Ford,Fusion Special Service PHEV,0,17.856035694
2019,Porsche,Cayenne e-Hybrid,0,8.928017847
2020,Aston Martin,DBS,0,7.227443019
2020,Lotus,Evora,0,8.077730433
2020,Lotus,Evora,0,8.50287414
2020,Lotus,Evora GT,0,8.50287414
2020,Lotus,Evora GT,0,8.50287414
2020,Mercedes-Benz,C300 Coupe,0,10.628592675
2020,Mercedes-Benz,C300 4matic Coupe,0,10.628592675
2020,Mercedes-Benz,C300 4matic Convertible,0,10.203448968
2020,Mercedes-Benz,C300 Convertible,0,10.203448968
2020,Lexus,ES 350,0,11.053736382
2020,Lexus,ES 350 F Sport,0,10.628592675
2020,Lexus,ES 300h,0,18.706323108
2020,Nissan,Maxima,0,10.203448968
2020,Toyota,Prius,91,22.107472764
2020,Toyota,Prius AWD,91,21.25718535
2020,Toyota,Prius Eco,91,23.808047591999998
2020,Porsche,Panamera,0,9.353161554
2020,Porsche,Panamera 4,0,9.353161554
2020,Porsche,Panamera 4 Executive,0,9.353161554
2020,Porsche,Panamera 4 ST,0,9.353161554
2020,Porsche,Panamera 4S,0,8.928017847
2020,Porsche,Panamera 4S Executive,0,8.928017847
2020,Porsche,Panamera 4S ST,0,8.50287414
2020,Porsche,Panamera GTS,0,8.077730433
2020,Porsche,Panamera GTS ST,0,7.652586726
2020,Porsche,Panamera Turbo,0,8.928017847
2020,Porsche,Panamera Turbo Exec,0,8.928017847
2020,Porsche,Panamera Turbo ST,0,8.50287414
2020,Mercedes-Benz,Metris (Passenger Van),0,8.928017847
2020,Mercedes-Benz,Metris (Cargo Van),0,9.353161554
2020,Mercedes-Benz,"Metris (Cargo Van, LWB)",0,9.353161554
2020,Mercedes-Benz,Metris (Passenger Van),0,8.928017847
2020,Mercedes-Benz,Metris (Cargo Van),0,9.353161554
2020,Mercedes-Benz,"Metris (Cargo Van, LWB)",0,9.353161554
2020,Ram,Promaster City,0,10.203448968
2020,Ford,Explorer HEV RWD,0,11.904023795999999
2020,Toyota,4Runner 2WD,0,7.227443019
2020,Ford,Explorer HEV AWD,0,10.628592675
2020,Toyota,4Runner 4WD,0,7.227443019
2020,Toyota,Land Cruiser Wagon 4WD,0,5.952011897999999
2020,Toyota,4Runner 4WD,0,7.227443019
2020,Chrysler,Pacifica Hybrid,0,12.75431121
2020,Volvo,S60 AWD PHEV,0,12.75431121
2020,Volvo,S90 AWD PHEV,0,12.75431121
2020,Volvo,V60 AWD PHEV,0,12.75431121
2020,Volvo,XC60 AWD PHEV,0,11.478880088999999
2020,Volvo,XC90 AWD PHEV,0,11.478880088999999
2020,Toyota,86,0,11.478880088999999
2020,Toyota,86,0,10.203448968
2020,Ford,Mustang,0,10.203448968
2020,Ford,Mustang,0,10.628592675
2020,Ford,Mustang,0,7.652586726
2020,Ford,Mustang Convertible,0,9.778305261
2020,Ford,Mustang Convertible,0,9.778305261
2020,Ford,Mustang,0,8.077730433
2020,Ford,Mustang Convertible,0,7.652586726
2020,Ford,Mustang HO Coupe,0,9.778305261
2020,Ford,Mustang HO Convertible,0,9.778305261
2020,Ford,Mustang HO Coupe,0,9.778305261
2020,Ford,Mustang HO Convertible,0,9.353161554
2020,Mercedes-Benz,E350,0,11.053736382
2020,GMC,Sierra 4WD,0,6.802299312
2020,Chevrolet,Blazer FWD,0,8.928017847
2020,Lexus,RX 350 L,0,9.353161554
2020,Lexus,RX 350,0,9.778305261
2020,Chevrolet,Blazer AWD,0,8.928017847
2020,Land Rover,Discovery Sport,0,8.928017847
2020,Lexus,RX 350 AWD,0,9.353161554
2020,Lexus,RX 350 L AWD,0,8.928017847
2020,Dodge,Durango SRT AWD,0,6.377155605
2020,Jeep,Grand Cherokee SRT 4WD,0,6.377155605
2020,Jeep,Grand Cherokee Trackhawk 4WD,0,5.526868191
2020,Lexus,RX 450h AWD,0,12.75431121
2020,Lexus,RX 450h L AWD,0,12.329167502999999
2020,Lexus,LX 570,0,5.952011897999999
2019,Karma,Revero,0,8.50287414
2020,Audi,TT Roadster quattro,0,11.053736382
2020,Bentley,Continental GT Convertible,0,8.077730433
2020,Porsche,911 Carrera S,0,8.50287414
2020,Porsche,911 Carrera S Cabriolet,0,8.50287414
2020,Porsche,911 Carrera 4S,0,8.50287414
2020,Audi,A3 quattro,0,10.628592675
2020,Audi,A3 Cabriolet quattro,0,10.628592675
2020,Audi,TT Coupe quattro,0,11.053736382
2020,Audi,S3,0,10.628592675
2020,Audi,TTS Coupe,0,10.628592675
2020,Bentley,Continental GT,0,8.077730433
2020,BMW,M8 Coupe,0,7.227443019
2020,BMW,M8 Competition Coupe,0,7.227443019
2020,BMW,M8 Convertible,0,7.227443019
2020,BMW,M8 Competition Convertible,0,7.227443019
2020,Ford,Shelby GT350 Mustang,0,6.802299312
2020,Ford,Mustang Bullitt,0,7.227443019
2020,Mercedes-Benz,CLA250 4matic,0,11.478880088999999
2020,Mercedes-Benz,CLA250,0,11.904023795999999
2020,Rolls-Royce,Dawn,0,5.952011897999999
2020,Toyota,Yaris,87,14.454886038
2020,Toyota,Yaris,87,14.880029745
2020,Audi,A6 quattro,0,11.478880088999999
2020,BMW,M5,0,7.227443019
2020,BMW,M5 Competition,0,7.227443019
2020,BMW,M8 Gran Coupe,0,7.227443019
2020,Mercedes-Benz,E350 4matic,0,10.628592675
2020,Rolls-Royce,Wraith,0,5.952011897999999
2020,Subaru,Impreza 4-Door,0,11.053736382
2020,Subaru,Impreza 4-Door,0,13.179454917
2020,Subaru,Impreza Sport 4-Door,0,11.053736382
2020,Subaru,Impreza Sport 4-Door,0,12.75431121
2020,Toyota,Camry,0,11.053736382
2020,Toyota,Camry XSE,0,11.053736382
2020,Toyota,Camry LE/SE,0,13.604598624
2020,Toyota,Camry XLE/XSE,0,13.179454917
2020,Toyota,Camry,0,14.454886038
2020,Toyota,Camry Hybrid LE,0,22.107472764
2020,Toyota,Camry Hybrid XLE/SE,0,19.556610522
2020,Toyota,Camry TRD,0,10.628592675
2020,BMW,X1 sDrive28i,101,11.478880088999999
2020,Rolls-Royce,Phantom,0,5.952011897999999
2020,Rolls-Royce,Phantom EWB,0,5.952011897999999
2020,Rolls-Royce,Ghost,0,5.952011897999999
2020,Rolls-Royce,Ghost EWB,0,5.952011897999999
2020,Subaru,Impreza 5-Door,0,11.053736382
2020,Subaru,Impreza 5-Door,0,13.179454917
2020,Subaru,Impreza Sport 5-Door,0,10.628592675
2020,Subaru,Impreza Sport 5-Door,0,12.75431121
2020,Rolls-Royce,Cullinan,0,5.952011897999999
2020,Rolls-Royce,Cullinan Black Badge,0,5.952011897999999
2020,Toyota,Tacoma 2WD,0,8.928017847
2020,Toyota,Tacoma 2WD,0,8.928017847
2020,Toyota,Tacoma 4WD,0,8.50287414
2020,Toyota,Tacoma 4WD,0,7.652586726
2020,Toyota,Tacoma 4WD,0,8.50287414
2020,Toyota,Tacoma 4WD D-CAB MT TRD-ORP/PRO,0,7.652586726
2020,Jeep,Renegade 2WD,0,11.478880088999999
2020,Jeep,Renegade 2WD,0,10.628592675
2020,Lincoln,Nautilus FWD,0,9.778305261
2020,Mercedes-Benz,GLA250,0,11.904023795999999
2020,Mitsubishi,Outlander Sport 2WD,0,10.628592675
2020,Audi,Q3 quattro,84,9.353161554
2020,Jeep,Renegade 4WD,0,11.053736382
2020,Jeep,Renegade 4WD,0,10.203448968
2020,Jeep,Renegade Trailhawk 4WD,0,10.203448968
2020,Mercedes-Benz,GLA250 4matic,0,10.628592675
2020,Mitsubishi,Outlander 4WD,0,9.353161554
2020,Mitsubishi,Outlander Sport 4WD,0,10.628592675
2020,Subaru,Crosstrek AWD,0,10.628592675
2020,Subaru,Crosstrek AWD,0,12.75431121
2020,Nissan,Armada 2WD,0,6.802299312
2020,Bentley,Bentayga,0,7.227443019
2020,BMW,X5 xDrive40i,0,9.353161554
2020,BMW,X6 xDrive40i,0,9.353161554
2020,BMW,X7 xDrive40i,0,9.353161554
2020,Lamborghini,Urus,0,5.952011897999999
2020,Nissan,Armada 4WD,0,6.377155605
2019,Audi,A8 L,0,7.652586726
2020,Mercedes-Benz,AMG GT C Roadster,0,7.227443019
2020,Porsche,911 Carrera 4S Cabriolet,0,8.50287414
2020,Honda,Accord 2.0T Sport/Touring,0,11.053736382
2020,Infiniti,Q50,0,9.778305261
2020,Infiniti,Q50 AWD,0,9.353161554
2020,Infiniti,Q50 Red Sport,0,9.353161554
2020,Infiniti,Q50 Red Sport  AWD,0,9.353161554
2020,Honda,Accord,0,12.75431121
2020,Honda,Accord,0,14.029742331
2020,Honda,Accord,0,13.179454917
2020,Honda,Accord,0,11.053736382
2020,Honda,Accord,0,11.478880088999999
2020,Ford,Escape FWD,0,12.75431121
2020,Ford,Edge FWD,0,10.203448968
2020,Lincoln,Corsair FWD,0,10.628592675
2020,Nissan,Pathfinder 2WD,0,9.778305261
2020,Ford,Edge AWD,0,9.778305261
2020,Ford,Edge AWD,0,8.928017847
2020,Ford,Edge AWD,0,9.778305261
2020,Lincoln,Nautilus AWD,0,9.353161554
2020,Lincoln,Nautilus AWD,0,8.928017847
2020,Lincoln,Corsair AWD,0,10.203448968
2020,Nissan,Pathfinder 4WD,0,9.353161554
2020,Nissan,Pathfinder 4WD Platinum,0,8.928017847
2020,BMW,X5 sDrive40i,0,9.778305261
2020,BMW,X6 sDrive40i,0,9.778305261
2020,BYD,e6,88,30.610346904
2020,Hyundai,Kona Electric,0,51.01724484
2020,Mercedes-Benz,AMG GT R Coupe,0,7.227443019
2020,Mercedes-Benz,AMG GT R Roadster,0,7.227443019
2020,Toyota,Corolla Hatchback,85,13.179454917
2020,Toyota,Corolla Hatchback,85,14.880029745
2020,Toyota,Corolla Hatchback XSE,85,14.029742331
2020,Hyundai,Venue,0,13.604598624
2020,Hyundai,Venue,0,12.75431121
2020,Nissan,Murano FWD,0,9.778305261
2020,Nissan,Murano AWD,0,9.778305261
2020,Infiniti,QX50,0,11.053736382
2020,Volkswagen,Atlas Cross Sport,0,9.353161554
2020,Volkswagen,Tiguan,0,10.628592675
2020,Audi,Q5,0,10.203448968
2020,Infiniti,QX50 AWD,0,10.628592675
2020,Volkswagen,Tiguan 4motion,0,9.778305261
2020,Lexus,GX 460,0,6.802299312
2019,Cadillac,CT6 AWD,0,7.227443019
2020,BMW,530e,0,11.478880088999999
2020,BMW,530e xDrive,0,10.628592675
2020,Mitsubishi,Outlander PHEV,0,10.628592675
2020,Porsche,Panamera Turbo S e-Hybrid,0,8.50287414
2020,Porsche,Panamera Turbo S e-Hybrid Executive,0,8.50287414
2020,Porsche,Panamera Turbo S e-Hybrid ST,0,8.50287414
2020,Audi,A3,0,12.75431121
2020,Mercedes-Benz,A220 4matic,0,11.904023795999999
2020,Mercedes-Benz,A220,0,11.904023795999999
2020,Lexus,IS 300 AWD,0,8.928017847
2020,Lexus,IS 350,0,9.778305261
2020,Lexus,IS 350 AWD,0,8.928017847
2020,Lexus,GS F,0,8.077730433
2020,Lexus,IS 300,0,10.203448968
2020,Mercedes-Benz,AMG GT 63 4matic Plus,0,7.227443019
2020,Mercedes-Benz,AMG GT 63 S 4matic Plus,0,7.227443019
2020,Volkswagen,GTI,93,11.478880088999999
2020,Volkswagen,Jetta,0,11.904023795999999
2020,Volkswagen,Jetta,0,11.904023795999999
2020,BMW,540i,0,10.628592675
2020,Lexus,GS 350,0,9.778305261
2020,Lexus,GS 350 AWD,0,8.928017847
2020,Lexus,GS 350 F Sport,0,9.353161554
2020,Lexus,LS 500h,0,11.904023795999999
2020,Lexus,LS 500h AWD,0,11.053736382
2020,Lexus,LS 500,0,9.778305261
2020,Lexus,LS 500 AWD,0,8.928017847
2020,Honda,Accord Hybrid,0,20.406897936
2020,Alfa Romeo,Stelvio AWD,0,8.077730433
2019,STI,S209,0,7.227443019
2020,Ford,Shelby GT500 Mustang,0,5.952011897999999
2020,Honda,Civic 2Dr,0,14.029742331
2020,Honda,Civic 2Dr,0,14.880029745
2020,Honda,Civic 2Dr,0,12.329167502999999
2020,Honda,Civic 2Dr,0,13.604598624
2020,Honda,Civic 2Dr,0,14.029742331
2020,Toyota,C-HR,86,12.329167502999999
2020,Alfa Romeo,Giulia,0,11.478880088999999
2020,Alfa Romeo,Giulia AWD,0,11.053736382
2020,Alfa Romeo,Giulia,0,8.50287414
2020,Honda,Civic 4Dr,0,14.029742331
2020,Honda,Civic 4Dr,0,15.305173452
2020,Honda,Civic 4Dr,0,12.329167502999999
2020,Honda,Civic 4Dr,0,13.604598624
2020,Honda,Civic 4Dr,0,14.029742331
2020,Ram,1500 2WD,0,11.053736382
2020,Ram,1500 4WD,0,10.203448968
2020,Nissan,NV200 Cargo Van,0,10.628592675
2020,Alfa Romeo,Stelvio,0,10.628592675
2020,Alfa Romeo,Stelvio AWD,0,10.203448968
2020,Volkswagen,Atlas Cross Sport 4motion,0,8.50287414
2020,Lamborghini,Aventador Coupe,0,4.676580777
2020,Lamborghini,Aventador Roadster,0,4.676580777
2020,Infiniti,Q60,0,9.353161554
2020,Infiniti,Q60 Red Sport,0,9.353161554
2020,Infiniti,Q60 Red Sport AWD,0,8.928017847
2020,Infiniti,Q60 AWD,0,9.353161554
2020,Acura,ILX,0,11.904023795999999
2020,Ford,F150 Pickup 2WD FFV,0,9.353161554
2020,Ford,F150 Pickup 2WD FFV,0,8.077730433
2020,Ford,F150 2WD FFV BASE PAYLOAD LT,0,7.652586726
2020,Ford,F150 5.0L 2WD FFV GVWR>7599 LBS,0,7.227443019
2020,Ford,F150 Pickup 2WD,0,8.077730433
2020,Ford,F150 Pickup 2WD Limited,0,8.077730433
2020,Ford,F150 Pickup 2WD,0,9.353161554
2020,Ford,F150 Pickup 4WD FFV,0,8.50287414
2020,Ford,F150 Pickup 4WD FFV,0,7.652586726
2020,Ford,F150 Pickup 4WD,0,7.652586726
2020,Ford,F150 Pickup 4WD Limited,0,8.077730433
2020,Ford,F150 RAPTOR 4WD,0,6.802299312
2020,Ford,F150 Pickup 4WD,0,8.50287414
2020,Mercedes-Benz,GLB250,0,11.053736382
2020,Toyota,RAV4,0,12.75431121
2020,Toyota,RAV4,0,12.75431121
2020,Volkswagen,Atlas,0,9.353161554
2020,Mercedes-Benz,GLB250 4matic,0,11.053736382
2020,Toyota,RAV4 AWD,0,11.904023795999999
2020,Toyota,RAV4 AWD,0,12.329167502999999
2020,Toyota,RAV4 Hybrid AWD,0,17.00574828
2020,Toyota,RAV4 AWD TRD OFFROAD,0,11.478880088999999
2020,Toyota,RAV4 AWD LE,0,12.75431121
2020,Mercedes-Benz,AMG G63,0,5.952011897999999
2020,Chevrolet,Bolt EV,0,50.166957425999996
2020,Acura,NSX Hybrid,0,8.928017847
2020,Mercedes-Benz,S560 Convertible,0,8.50287414
2020,Mercedes-Benz,AMG S63 4matic Plus Convertible,0,7.652586726
2020,Mercedes-Benz,S560 4matic Coupe,0,8.50287414
2020,Mercedes-Benz,AMG S63 4matic Plus Coupe,0,8.50287414
2020,Mercedes-Benz,S560,0,8.928017847
2020,Mercedes-Benz,AMG S63 4matic Plus,0,8.50287414
2020,Mercedes-Benz,S560 4matic,0,8.928017847
2020,Mercedes-Benz,S560 4matic Maybach,0,8.077730433
2020,Honda,HR-V FWD,0,12.75431121
2020,Honda,HR-V FWD,0,12.75431121
2020,Honda,HR-V AWD,0,12.329167502999999
2020,Honda,HR-V AWD,0,11.904023795999999
2020,Fiat,500X AWD,0,11.053736382
2020,Mercedes-Benz,AMG GLC63 4matic Plus,0,7.652586726
2020,Mercedes-Benz,AMG GLC63 4matic Plus Coupe,0,7.652586726
2020,Mercedes-Benz,AMG GLC63 S 4matic Plus Coupe,0,7.652586726
2019,Mercedes-Benz,S560e,0,9.778305261
2020,Bugatti,Chiron,0,4.676580777
2020,Mercedes-Benz,AMG SLC43,0,9.778305261
2020,Audi,S5,0,9.778305261
2020,Audi,S5 Cabriolet,0,9.353161554
2020,Mercedes-Benz,AMG C63 S Convertible,0,8.50287414
2020,Mercedes-Benz,AMG C63 Convertible,0,8.50287414
2020,Mercedes-Benz,AMG C63 S Coupe,0,8.50287414
2020,Mercedes-Benz,AMG C63 Coupe,0,8.50287414
2020,Mercedes-Benz,AMG C43 4matic Coupe,0,9.353161554
2020,Mercedes-Benz,AMG C43 4matic Convertible,0,8.928017847
2020,Audi,A4,0,12.75431121
2020,Audi,S4,0,9.778305261
2020,Lexus,UX 250h,90,17.856035694
2020,Lexus,UX 250h AWD,90,16.580604573
2020,Mercedes-Benz,AMG C63,0,8.928017847
2020,Mercedes-Benz,AMG C63 S,0,8.928017847
2020,Mercedes-Benz,AMG C43 4matic,0,9.353161554
2020,Mitsubishi,Mirage,86,15.305173452
2020,Mitsubishi,Mirage,86,16.580604573
2020,Mitsubishi,Mirage G4,0,14.880029745
2020,Mitsubishi,Mirage G4,0,15.730317159
2020,Volkswagen,GTI,93,11.478880088999999
2020,Audi,S5 Sportback,91,9.778305261
2020,Audi,S6,0,9.353161554
2020,Audi,S7,94,9.353161554
2020,Audi,S8,0,6.802299312
2020,BMW,M8 Competition Gran Coupe,0,7.227443019
2020,Cadillac,CT5,0,11.053736382
2020,Cadillac,CT5 AWD,0,10.628592675
2020,Lexus,UX 200,90,14.029742331
2020,Mercedes-Benz,AMG E63 S 4matic Plus,0,7.652586726
2020,Audi,A8 L,0,7.652586726
2020,Hyundai,Ioniq,96,23.382903884999998
2020,Hyundai,Ioniq Blue,96,24.658335005999998
2020,Hyundai,Sonata,0,13.179454917
2020,Hyundai,Sonata,0,13.604598624
2020,Hyundai,Sonata,0,13.179454917
2020,Lincoln,Continental  AWD,0,8.50287414
2020,Lincoln,Continental  FWD,0,8.928017847
2020,Lincoln,Continental  AWD,0,8.077730433
2020,Lincoln,Continental  AWD,0,8.077730433
2020,Lincoln,Continental  FWD,0,8.50287414
2020,Mercedes-Benz,AMG E63 S 4matic Plus (wagon),0,8.077730433
2020,Ford,Escape FWD HEV,0,17.430891987
2020,Honda,Passport FWD,0,9.353161554
2020,Audi,SQ5,0,8.50287414
2020,Ford,Escape AWD,0,11.053736382
2020,Ford,Escape AWD,0,11.904023795999999
2020,Ford,Escape AWD HEV,0,17.00574828
2020,Honda,Passport AWD,0,8.928017847
2020,Land Rover,Evoque MHEV,0,9.778305261
2020,Land Rover,Discovery Sport MHEV,0,8.928017847
2020,Lincoln,Corsair AWD,0,10.203448968
2020,Mercedes-Benz,AMG GLC43 4matic,0,8.928017847
2020,Mercedes-Benz,AMG GLC43 4matic Coupe,0,8.928017847
2020,Ford,Expedition 2WD,0,8.077730433
2020,Ford,Expedition MAX 2WD,0,8.077730433
2020,Lincoln,Navigator 2WD,0,8.077730433
2020,Lincoln,Navigator L 2WD,0,7.652586726
2020,Ford,Expedition 4WD,0,8.077730433
2020,Ford,Expedition MAX 4WD,0,7.652586726
2020,Lincoln,Navigator 4WD,0,7.652586726
2020,Mercedes-Benz,G550,0,5.952011897999999
2020,Hyundai,Ioniq Electric,0,56.544113030999995
2020,Tesla,Model 3 Long Range,0,55.26868191
2020,Tesla,Model 3 Long Range AWD,0,51.442388547
2020,Tesla,Model 3 Mid Range,0,52.292675961
2020,Tesla,Model 3 Standard Range,0,55.693825616999995
2020,Tesla,Model 3 Standard Range Plus,0,59.945262686999996
2020,Tesla,Model 3 Long Range Performance AWD (18in),0,51.442388547
2020,Tesla,Model 3 Long Range Performance AWD (19in),0,49.316670011999996
2020,Tesla,Model 3 Long Range Performance AWD (20in),0,48.041238891
2020,Tesla,Model S Long Range,94,47.190951477
2020,Tesla,Model S Performance (19in Wheels),94,44.214945528
2020,Tesla,Model S Performance (21in Wheels),94,41.238939579
2020,Tesla,Model S Standard Range,94,46.340664063
2020,Tesla,Model X Long Range,0,40.813795872
2020,Tesla,Model X Performance (20in Wheels),0,38.26293363
2020,Tesla,Model X Performance (22in Wheels),0,33.586352853
2020,Tesla,Model X Standard Range,0,42.939514407
2020,Hyundai,Ioniq Plug-in Hybrid,96,22.107472764
2020,Karma,Revero GT (21-inch wheels),0,11.053736382
2020,Subaru,Crosstrek Hybrid AWD,0,14.880029745
2019,RUF Automobile,RUFTURBO12/CTR3/CTR2017,0,7.652586726
2020,Audi,A6 quattro,0,10.203448968
